timestamp,liquidity_usd,price_usd
1780581600,2.5994,0.0004211996
1780585200,0.4199,0.0004059311
1780588800,0.9128,0.0003744162
1780592400,0.0965,0.0003703358
1780596000,0.1538,0.0003650804
1780599600,0.9049,0.0003350892
1780603200,0.6830,0.0003046839
1780606800,0.3141,0.0002952965
1780610400,0.5393,0.0003219883
1780614000,0.5398,0.0003213792
1780617600,0.0825,0.0003253905
1780621200,0.2960,0.0003211186
1780624800,0.0472,0.0003191445
1780628400,0.1068,0.0003218047
1780632000,0.2339,0.0003094741
1780635600,0.3555,0.0002863486
1780639200,0.0741,0.0002846441
1780642800,0.0660,0.0002865067
1780646400,0.3704,0.0002912450
1780650000,0.5050,0.0002723268
1780653600,0.1031,0.0002764819
1780657200,0.1595,0.0002815382
1780660800,0.0194,0.0002793267
1780664400,0.4132,0.0002974896
1780668000,0.1920,0.0003023083
1780671600,0.1441,0.0003081000
1780675200,0.1436,0.0003022421
1780678800,2.2030,0.0002687928
1780682400,0.4151,0.0002592914
1780686000,0.1835,0.0002640804
1780689600,0.7401,0.0002827383
1780693200,0.3952,0.0002709502
1780696800,0.1195,0.0002694969
1780700400,0.6531,0.0002496711
1780704000,0.0792,0.0002504565
1780707600,0.2616,0.0002643489
1780711200,0.0906,0.0002697803
1780714800,0.0851,0.0002685169
1780718400,0.1587,0.0002747207
1780722000,0.3752,0.0002852660
1780725600,0.0100,0.0002881958
1780729200,0.2278,0.0002765994
1780732800,0.0100,0.0002760310
1780736400,0.4520,0.0002978755
1780740000,0.0100,0.0002977806
1780743600,0.1695,0.0002907438
1780747200,0.7452,0.0002957324
1780750800,0.2477,0.0002995318
1780754400,0.1928,0.0003037134
1780758000,0.1001,0.0002969818
1780761600,0.9495,0.0002489981
1780765200,0.0916,0.0002560972
1780768800,0.0481,0.0002587438
1780772400,0.0100,0.0002598056
1780776000,0.6243,0.0002417538
1780779600,0.1277,0.0002379464
1780783200,0.1705,0.0002402902
1780786800,0.0984,0.0002381787
1780790400,0.1455,0.0002371188
1780794000,0.2717,0.0002504326
1780797600,0.0652,0.0002509114
1780801200,0.0411,0.0002488613
1780804800,0.1095,0.0002512610
1780808400,0.0110,0.0002504587
