timestamp,liquidity_usd,price_usd
1779627600,0.0736,0.0000047925
1779631200,0.0116,0.0000047741
1779634800,0.0111,0.0000048059
1779638400,0.0100,0.0000047918
1779642000,0.0126,0.0000047805
1779645600,0.0100,0.0000047445
1779649200,0.0100,0.0000047611
1779652800,0.0100,0.0000047789
1779656400,0.0100,0.0000047566
1779660000,0.0100,0.0000047851
1779663600,0.0323,0.0000048063
1779667200,0.0208,0.0000047677
1779670800,0.0253,0.0000047676
1779674400,0.0269,0.0000047853
1779678000,0.0238,0.0000047541
1779681600,0.0403,0.0000047768
1779685200,0.0561,0.0000047695
1779688800,0.0491,0.0000047673
1779692400,0.0392,0.0000047552
1779696000,0.0284,0.0000047784
1779699600,0.0228,0.0000047819
1779703200,0.0135,0.0000047891
1779706800,0.0298,0.0000047722
1779710400,0.0165,0.0000047707
1779714000,0.0198,0.0000047996
1779717600,0.0150,0.0000047549
1779721200,0.0319,0.0000047817
1779724800,0.0514,0.0000048191
1779728400,0.6961,0.0000049326
1779732000,0.0733,0.0000048297
1779735600,0.0112,0.0000048593
1779739200,0.0100,0.0000048349
1779742800,0.0345,0.0000047955
1779746400,0.0260,0.0000048268
1779750000,0.0534,0.0000048622
1779753600,0.0411,0.0000048448
1779757200,0.0383,0.0000048752
1779760800,0.0525,0.0000048420
1779764400,0.0415,0.0000048348
1779768000,0.0559,0.0000048976
1779771600,0.1516,0.0000048907
1779775200,0.0806,0.0000049577
1779778800,0.1210,0.0000049220
1779782400,0.0397,0.0000049340
1779786000,0.0653,0.0000049364
1779789600,0.0350,0.0000049571
1779793200,0.1196,0.0000049456
1779796800,0.0502,0.0000049141
1779800400,0.0937,0.0000049977
1779804000,0.1237,0.0000049370
1779807600,0.0530,0.0000049184
1779811200,0.0100,0.0000049412
1779814800,0.0100,0.0000049360
1779818400,0.0100,0.0000049248
1779822000,0.0100,0.0000049792
1779825600,0.0138,0.0000049798
1779829200,0.0100,0.0000050014
1779832800,0.0375,0.0000049099
1779836400,0.0100,0.0000049364
1779840000,0.0318,0.0000048607
1779843600,0.1036,0.0000047449
1779847200,0.1766,0.0000046341
1779850800,0.0407,0.0000046829
1779854400,0.3636,0.0000048798
1779858000,0.0200,0.0000048692
1779861600,0.0155,0.0000048107
1779865200,0.0215,0.0000047780
1779868800,0.0174,0.0000047958
1779872400,0.0649,0.0000048178
1779876000,0.0338,0.0000048064
1779879600,0.0100,0.0000048134
1779883200,0.0553,0.0000047865
1779886800,0.0196,0.0000048311
1779890400,0.0219,0.0000048117
1779894000,0.0256,0.0000048563
1779897600,0.0100,0.0000048459
1779901200,0.0100,0.0000048643
1779904800,0.0100,0.0000048476
1779908400,0.0100,0.0000048474
1779912000,0.0100,0.0000048081
1779915600,0.0100,0.0000048417
1779919200,0.0100,0.0000048534
1779922800,0.0100,0.0000048255
1779926400,0.0191,0.0000048023
1779930000,0.0304,0.0000047770
1779933600,0.0759,0.0000047307
1779937200,0.0225,0.0000047356
1779940800,0.0419,0.0000047631
1779944400,0.0100,0.0000047452
1779948000,0.0259,0.0000047214
1779951600,0.0316,0.0000047107
1779955200,0.0100,0.0000047352
1779958800,0.0110,0.0000047084
1779962400,0.0449,0.0000046393
1779966000,0.0221,0.0000047105
1779969600,0.0261,0.0000047236
1779973200,0.0128,0.0000047293
1779976800,0.0178,0.0000047310
1779980400,0.0249,0.0000047140
1779984000,0.0170,0.0000046942
1779987600,0.1037,0.0000046919
1779991200,0.0100,0.0000046936
1779994800,0.0100,0.0000047098
1779998400,0.0100,0.0000046950
1780002000,0.0310,0.0000047139
1780005600,0.0100,0.0000047105
1780009200,0.0185,0.0000047253
1780012800,0.0619,0.0000046631
1780016400,0.0371,0.0000046933
